,accept_socket,add_netjob,bind_socket,change_service_config,check_for_debugger,com_create_instance,com_createole_object,com_get_class_object,connect,connect_socket,control_service,copy_file,create_directory,create_file,create_interface,create_key,create_mailslot,create_mutex,create_namedpipe,create_open_file,create_process,create_process_as_user,create_process_nt,create_service,create_socket,create_thread,create_thread_remote,create_window,delete_file,delete_key,delete_service,delete_share,delete_value,destroy_window,download_file,download_file_to_cache,dump_line,enum_handles,enum_items,enum_keys,enum_modules,enum_processes,enum_services,enum_share,enum_subtypes,enum_types,enum_values,enum_window,exit_windows,find_file,find_window,get_computer_name,get_file_attributes,get_host_by_addr,get_host_by_name,get_system_directory,get_system_time,get_userinfo,get_username,get_windows_directory,impersonate_user,kill_process,listen_socket,load_dll,load_driver,load_image,logon_as_user,message,move_file,open_file,open_key,open_mutex,open_process,open_scmanager,open_service,open_url,process,query_value,read_section,read_value,recv_socket,remove_directory,revert_to_self,send_socket,set_file_attributes,set_file_time,set_system_time,set_thread_context,set_value,set_windows_hook,show_window,sleep,start_service,thread,trimmed_bytes,unload_driver,vm_allocate,vm_mapviewofsection,vm_protect,vm_read,vm_write,write_value
62,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,2,0,0,8,0,0,1,1,0,1,0,26,0,1,0,0,0,0,14,0,0,0,0,0,0,7,0,2,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0
63,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,8,0,0,1,0,0,0,0,2,0,8,0,0,0,0,0,42,0,0,0,0,0,4,0,0,0,0,0,0,1,48,0,6,2,0,7,0,0,13,0,0,0,2,0,2,0,84,0,2,0,0,0,14,96,0,3,0,0,0,1,242,0,0,0,0,0,0,0,0,0,0,0,2,4,3,0,2,0,0,0,0,36,0,0,0
64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
65,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,2,0,0,8,0,0,1,1,0,1,0,26,0,1,0,0,0,0,14,0,0,0,0,0,0,7,0,2,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0
66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
67,0,0,6,0,1,2,0,1,5,6,0,1,1,0,0,0,0,8,0,3,1,0,0,0,9,8,0,6,1,0,0,0,1,1,0,0,162,0,0,4,0,0,0,0,0,0,1,3,0,8,1,3,13,0,6,15,0,2,2,0,3,0,0,109,0,2,0,0,0,21,117,0,0,1,0,5,2,245,0,0,6,0,0,6,0,0,0,0,1,4,2,1,0,5,5,0,0,0,46,0,0,0
68,0,0,6,0,4,3,0,0,0,6,0,3,84,8,0,6,0,34,0,44,10,0,0,0,11,12,6,6,653,1,0,0,6,0,0,0,1925,0,0,5,0,2,0,0,0,0,2,9,0,26,6,10,11,0,11,38,10,0,11,1,6,6,0,219,0,6,0,0,1,106,689,0,2,2,0,6,6,706,0,0,116,69,2,6,1,0,0,0,59,8,0,5,0,12,116,0,24,0,331,0,15,0
69,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,8,0,0,1,0,0,0,0,2,0,8,0,0,0,0,0,42,0,0,0,0,0,4,0,0,0,0,0,0,1,48,0,6,4,0,6,0,0,12,0,0,0,2,0,1,0,80,0,2,0,0,0,12,95,0,2,0,0,0,1,242,0,0,0,0,0,0,0,0,0,0,0,2,4,2,0,3,0,0,0,0,36,0,0,0
70,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,1,0,9,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2,0,1,0,0,10,0,0,0,0,0,1,0,44,0,1,0,0,0,3,13,0,1,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,1,2,4,0,0,0,0,0,0,0,10,0,0,0
71,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,8,0,0,1,0,0,0,0,2,0,8,0,0,0,0,0,42,0,0,0,0,0,4,0,0,0,0,0,0,1,48,0,6,2,0,7,0,0,13,0,0,0,2,0,2,0,84,0,2,0,0,0,14,96,0,3,0,0,0,1,242,0,0,0,0,0,0,0,0,0,0,0,2,4,3,0,2,0,0,0,0,36,0,0,0
72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,67,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,15,1,2,0
73,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,8,0,0,1,0,0,0,0,2,0,8,0,0,0,0,0,42,0,0,0,0,0,4,0,0,0,0,0,0,1,48,0,6,2,0,7,0,0,13,0,0,0,2,0,2,0,84,0,2,0,0,0,14,96,0,3,0,0,0,1,242,0,0,0,0,0,0,0,0,0,0,0,2,4,3,0,2,0,0,0,0,36,0,0,0
74,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,7,0,0,1,0,0,0,0,2,0,8,0,0,0,0,0,42,0,0,0,0,0,4,0,0,0,0,0,0,1,48,0,6,1,0,7,0,0,12,0,0,0,2,0,2,0,84,0,2,0,0,0,14,96,0,2,0,0,0,1,242,0,0,0,0,0,0,0,0,0,0,0,2,4,3,0,2,0,0,0,0,36,0,0,0
75,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,8,0,0,1,0,0,0,0,2,0,8,0,0,0,0,0,42,0,0,0,0,0,4,0,0,0,0,0,0,1,48,0,6,2,0,7,0,0,13,0,0,0,2,0,2,0,84,0,2,0,0,0,14,96,0,3,0,0,0,1,242,0,0,0,0,0,0,0,0,0,0,0,2,4,3,0,2,0,0,0,0,36,0,0,0
76,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,4,0,1,0,0,9,0,0,0,0,0,1,0,33,0,1,0,0,0,1,10,0,2,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,2,4,3,0,1,0,0,0,0,0,0,0,0
77,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,2,0,8,0,0,0,0,0,42,0,0,0,0,0,4,0,0,0,0,0,0,1,47,0,6,1,0,7,0,0,13,0,0,0,2,0,2,0,84,0,2,0,0,0,14,96,0,2,0,0,0,1,242,0,0,0,0,0,0,0,0,0,0,0,2,4,4,0,2,0,0,0,0,36,0,0,0
78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0
79,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2,0,7,0,5,1,0,0,0,2,6,2,3,0,0,0,0,0,0,0,0,26,0,0,4,0,0,0,0,0,0,1,1,0,6,0,6,3,0,3,13,0,0,2,0,3,1,0,68,0,1,0,0,0,14,511,1,0,2,1,1,2,534,0,0,1,0,0,1,0,0,0,0,14,2,0,0,0,2,1,0,8,0,65,0,5,0
80,0,0,1,0,0,0,0,0,2,40,0,0,0,2,0,1,0,0,0,41,0,0,0,0,40,87,0,0,2,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,3,0,40,4,123,0,0,0,3,0,0,26,0,1,0,0,0,10,2,0,0,1,0,2,1,2,0,0,4,0,0,2,0,0,0,0,1,0,0,102,0,42,3,0,0,0,52,0,0,0
81,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,3,3,0,0,0,9,0,0,0,0,0,0,0,41,0,1,0,0,0,4,22,0,1,1,1,0,1,33,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,1,0,0,0,0,0,0,0,0
82,0,0,6,0,5,2,0,0,0,6,0,3,84,6,0,6,0,47,0,47,10,0,0,0,11,11,8,7,653,1,0,0,6,0,0,0,2517,0,0,5,0,2,0,0,0,0,2,11,0,24,6,11,8,0,11,41,8,0,10,1,6,7,0,214,0,5,0,0,1,98,689,0,1,2,0,6,7,710,0,0,153,69,1,6,1,0,0,0,59,10,0,6,0,11,153,0,32,0,232,0,20,0
83,0,0,5,0,3,18,0,3,4,5,0,0,6,87,0,4,0,26,0,25,2,0,0,1,13,21,0,12,23,0,0,0,2,54,0,0,1315,0,0,10,0,0,0,0,0,0,5,58,0,22,15,18,123,0,11,38,1,0,0,1,6,2,0,257,0,4,0,0,0,47,386,3,11,7,4,4,4,680,1,10,70,1,0,24,22,15,0,0,13,10,2,8,1,22,78,0,0,0,146,0,0,0
84,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,2,0,0,7,0,0,0,1,0,1,0,26,0,1,0,0,0,0,14,0,0,0,0,0,0,7,0,2,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0
85,0,0,0,0,2,13,0,1,0,0,0,0,0,1,0,0,0,9,0,3,1,0,0,0,0,7,0,13,0,0,0,0,0,7,0,0,0,0,0,4,0,0,0,0,0,0,1,18,0,7,4,1,52,0,0,17,0,0,0,2,0,2,0,120,0,2,0,0,0,25,121,1,9,0,0,0,1,247,0,64,0,0,0,0,1,1,0,0,10,2,6,5,0,4,0,0,0,0,56,0,0,0
86,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211,0,0,54,0,0,0,0,59,0,0,0,0,0,0,0,24,0,1,0,0,0,0,13,0,1,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3,107,0,0,0,0,0,0,0,0,0,0,0
87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,2,0,0,0,0,0,1,0,18,0,1,0,0,0,1,7,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,10,0,0,0
89,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,8,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,7,0,3,0,0,12,0,0,0,0,0,1,0,33,0,1,0,0,0,1,10,0,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0
90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
91,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,8,0,0,1,0,0,0,0,2,0,8,0,0,0,0,0,42,0,0,0,0,0,4,0,0,0,0,0,0,1,48,0,6,2,0,7,0,0,13,0,0,0,2,0,2,0,84,0,2,0,0,0,14,96,0,3,0,0,0,1,242,0,0,0,0,0,0,0,0,0,0,0,2,4,3,0,2,0,0,0,0,36,0,0,0
92,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,3,0,5,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,49,0,2,0,57,0,1,0,0,0,0,0,0,1,0,0,0,48,0,0,8,0,0,0,0,0,0,0,3,0,5,52,0,0,0,12,0,0,0
93,0,0,6,0,5,3,0,0,0,6,0,3,84,8,0,6,0,32,0,44,10,0,0,0,11,12,6,6,653,1,0,0,6,0,0,0,1605,0,0,5,0,2,0,0,0,0,2,10,0,26,6,10,11,0,11,40,6,0,11,1,6,6,0,222,0,6,0,0,1,106,689,1,2,2,0,6,6,706,0,0,96,69,2,6,1,0,0,0,59,8,0,5,0,12,96,0,24,0,339,0,15,0
94,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,8,0,0,1,0,0,0,0,2,0,8,0,0,0,0,0,42,0,0,0,0,0,4,0,0,0,0,0,0,1,50,0,6,6,0,7,0,0,13,0,0,0,2,0,2,0,84,0,2,0,0,0,14,96,0,4,0,0,0,1,242,0,0,0,0,0,0,0,0,0,0,0,4,4,4,0,2,0,0,0,0,36,0,0,0
95,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,1,2,0,3,0,0,18,0,0,4,0,0,0,46,0,2,0,54,0,2,0,0,0,56,174,0,0,0,0,0,1,290,0,6,0,0,0,0,0,0,0,0,0,2,0,4,0,3,0,0,0,0,32,0,0,0
96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,13,0,1,0,0,0,0,5,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,7,0,0,1,0,0,0,0,2,0,8,0,0,0,0,0,42,0,0,0,0,0,4,0,0,0,0,0,0,1,48,0,6,1,0,7,0,0,12,0,0,0,2,0,2,0,84,0,2,0,0,0,14,96,0,2,0,0,0,1,242,0,0,0,0,0,0,0,0,0,0,0,2,4,3,0,2,0,0,0,0,36,0,0,0
98,0,0,15,0,1,33,0,2,2,15,0,1,0,1,0,2,0,11,0,10,1,0,0,0,22,9,0,7,0,0,0,0,0,1,0,0,389,0,0,16,64,0,0,0,0,0,3,3,0,7,2,12,8,0,19,13,15,0,10,0,3,0,0,131,0,2,0,0,0,50,270,3,2,2,1,2,2,208,0,4,17,0,1,24,0,0,0,0,19,4,0,7,0,6,23,0,0,0,234,0,0,0
99,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,2,0,0,8,0,0,1,1,0,1,0,26,0,1,0,0,0,0,14,0,0,0,0,0,0,7,0,2,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0
100,0,0,6,0,5,2,0,0,0,6,0,3,84,6,0,6,0,44,0,47,10,0,0,0,11,9,8,7,653,1,0,0,6,0,0,0,1653,0,0,5,0,2,0,0,0,0,2,11,0,24,6,11,8,0,11,42,0,0,10,1,6,7,0,220,0,5,0,0,1,98,689,1,1,2,0,6,7,710,0,0,99,69,1,6,1,0,0,0,59,10,0,6,0,11,99,0,32,0,188,0,20,0
101,0,0,0,0,2,5,0,2,0,2,0,0,0,1,0,0,0,15,0,15,1,0,0,0,4,7,2,4,0,0,0,0,0,0,0,0,924,0,0,2,0,0,0,0,0,0,0,2,0,0,0,3,1,0,2,12,2,0,4,0,0,1,0,108,0,2,0,59,0,12,43,2,0,0,0,0,1,35,0,0,46,0,0,12,0,0,0,0,0,4,0,2,0,3,56,0,8,0,15,0,5,0
102,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,2,0,0,7,0,0,0,1,0,1,0,26,0,1,0,0,0,0,14,0,0,0,0,0,0,7,0,2,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0
103,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,1,0,1,0,0,8,0,0,0,0,0,1,0,33,0,1,0,0,0,1,10,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,2,4,2,0,1,0,0,0,0,0,0,0,0
104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,13,0,1,0,0,0,0,5,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,0,0,0,0,2,2,0,1,0,0,0,0,3,0,0,0,0,8,0,0,1,0,0,0,0,2,0,11,0,0,0,0,0,43,0,0,0,0,0,4,0,0,0,0,0,0,1,49,0,6,5,0,11,0,0,14,0,0,0,3,0,2,0,86,0,2,0,0,0,15,96,0,5,0,0,0,1,242,0,0,0,0,0,0,0,0,0,0,0,2,5,8,0,2,0,0,0,0,36,0,0,0
106,0,0,0,0,1,0,0,0,11,0,0,0,0,0,0,0,0,8,0,11,0,0,0,0,11,3,0,6,0,0,0,0,0,12,0,0,0,0,0,3,0,0,0,0,0,0,6,25,0,9,2,3,7,0,22,13,0,0,0,0,3,1,0,36,0,1,0,0,0,10,61,0,1,1,0,11,0,9,0,0,0,0,0,0,0,0,0,0,0,2,2,10,0,1,0,0,0,0,66,0,0,0
107,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,7,0,0,1,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,1,3,0,0,0,0,0,1,0,52,0,2,0,0,0,4,12,1,0,0,0,0,1,12,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,3,0,0,8,0,121,0,5,0
108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,32,0,1,0,0,0,3,31,0,0,0,0,0,1,18,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,1,0,0,0,0,26,0,0,0
110,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,1,0,0,10,1,0,0,0,0,0,0,40,0,1,0,0,0,2,27,0,1,0,0,0,1,13,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,1,0,0,0,0,0,0,0,0
111,0,0,0,0,2,5,0,2,0,2,0,0,0,1,0,0,0,15,0,15,1,0,0,0,4,7,2,4,0,0,0,0,0,0,0,0,845,0,0,2,0,0,0,0,0,0,0,2,0,0,0,3,1,0,2,12,6,0,4,0,0,1,0,106,0,2,0,54,0,12,43,0,0,0,0,0,1,35,0,0,44,0,0,10,0,0,0,0,0,4,0,2,0,3,51,0,8,0,25,0,5,0
112,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,2,0,2,0,0,9,0,0,0,1,0,1,0,27,0,1,0,0,0,1,17,0,1,0,0,0,0,9,0,2,0,0,0,0,0,0,0,0,0,3,3,2,0,0,0,0,0,0,0,0,0,0
113,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,15,0,0,3,0,0,0,1,0,0,0,20,0,1,0,0,0,5,10,0,0,0,0,0,1,4,0,0,0,1,0,0,11,11,0,0,1,0,0,0,0,1,0,0,0,0,24,0,0,0
114,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,8,0,0,1,0,0,0,0,2,0,8,0,0,0,0,0,42,0,0,0,0,0,4,0,0,0,0,0,0,1,47,0,6,2,0,7,0,0,13,0,0,0,2,0,2,0,84,0,2,0,0,0,14,96,0,3,0,0,0,1,242,0,0,0,0,0,0,0,0,0,0,0,2,4,3,0,2,0,0,0,0,36,0,0,0
115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,13,0,1,0,0,0,0,5,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,4,0,3,0,0,10,0,0,0,1,0,1,0,24,0,1,0,0,0,1,17,0,2,0,0,0,0,9,0,2,0,0,0,0,0,0,0,0,0,3,3,1,0,0,0,0,0,0,0,0,0,0
117,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,2,0,0,8,0,0,1,1,0,1,0,26,0,1,0,0,0,0,14,0,0,0,0,0,0,7,0,2,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0
118,0,0,6,0,5,2,0,0,0,6,0,3,84,6,0,6,0,42,0,47,10,0,0,0,11,11,8,7,653,1,0,0,6,0,0,0,1573,0,0,5,0,2,0,0,0,0,2,11,0,24,6,11,8,0,11,41,8,0,10,1,6,7,0,212,0,5,0,0,1,98,689,1,1,2,0,6,7,710,0,0,94,69,1,6,1,0,0,0,59,10,0,5,0,11,94,0,32,0,234,0,20,0
119,0,0,6,0,5,2,0,0,0,6,0,3,84,6,0,6,0,41,0,47,10,0,0,0,11,11,8,7,653,1,0,0,6,0,0,0,1429,0,0,5,0,2,0,0,0,0,2,11,0,24,6,11,8,0,11,41,8,0,10,1,6,7,0,210,0,5,0,0,1,98,689,0,1,2,0,6,7,710,0,0,85,69,1,6,1,0,0,0,59,10,0,5,0,11,85,0,32,0,208,0,20,0
120,0,0,0,0,1,3,0,0,0,1,1,1,5,5,0,0,0,8,0,0,1,0,0,0,1,5,0,8,3,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,1,54,0,14,5,0,10,0,0,14,0,0,0,0,0,2,0,121,0,4,0,0,0,9,19,0,3,2,1,0,1,12,0,6,0,0,0,0,4,1,0,0,0,2,2,4,1,5,0,0,0,0,22,0,0,0
121,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,8,0,0,0,0,0,1,0,20,0,1,0,0,0,0,10,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0
122,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,1,0,9,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,5,0,0,2,0,2,0,0,12,2,0,0,0,0,0,0,46,0,1,0,0,0,2,34,0,1,1,1,0,1,10,0,111,0,0,0,0,0,0,0,0,0,2,3,0,0,1,0,0,0,0,0,0,0,0
123,0,0,0,0,0,7,0,0,0,0,0,0,3,22,0,7,0,0,0,0,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,8,0,0,0,1,0,0,2,1,0,17,0,5,94,0,0,3,0,0,0,0,0,1,0,73,0,2,0,0,0,24,151,0,6,0,0,0,2,454,0,38,0,0,0,0,14,14,0,0,9,2,0,1,0,3,0,0,0,0,52,0,0,0
124,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,8,0,0,1,0,0,0,0,2,0,8,0,0,0,0,0,42,0,0,0,0,0,4,0,0,0,0,0,0,1,48,0,6,5,0,7,0,0,13,0,0,0,2,0,2,0,84,0,2,0,0,0,14,96,0,5,0,0,0,1,242,0,0,0,0,0,0,0,0,0,0,0,4,4,4,0,2,0,0,0,0,36,0,0,0
125,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,2,0,0,8,0,0,1,1,0,1,0,26,0,1,0,0,0,0,14,0,0,0,0,0,0,7,0,2,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0
126,0,0,6,0,6,2,0,0,0,6,0,3,84,6,0,6,0,44,0,47,10,0,0,0,11,9,8,7,653,1,0,0,6,0,0,0,2197,0,0,5,0,2,0,0,0,0,2,12,0,24,6,11,8,0,11,41,8,0,10,1,6,7,0,211,0,5,0,0,1,98,689,1,1,2,0,6,7,710,0,0,133,69,1,6,1,0,0,0,59,10,0,5,0,11,133,0,32,0,212,0,20,0
